date,temp_max,temp_min,temp_mean,precipitation,ma7,ma30,day_over_day_change,rolling_std_30
2023-09-08,28.2,16.5,22.4,0.0,24.314285714285717,24.593333333333337,-1.5,1.6205434025475791
2023-09-09,29.0,18.8,23.5,0.0,24.400000000000002,24.643333333333334,1.1000000000000014,1.5597708349214376
2023-09-10,27.6,19.0,23.4,0.1,24.157142857142855,24.660000000000004,-0.10000000000000142,1.5430824502521299
2023-09-11,27.9,21.2,23.7,0.8,24.057142857142857,24.656666666666663,0.3000000000000007,1.5451109397361111
2023-09-12,28.3,20.2,23.7,0.0,23.757142857142856,24.59,0.0,1.5416851505571851
2023-09-13,22.9,19.5,21.5,19.2,23.157142857142855,24.41,-2.1999999999999993,1.5775034837931625
2023-09-14,26.3,17.6,21.9,0.1,22.87142857142857,24.25,0.3999999999999986,1.5806480556601852
2023-09-15,23.4,20.1,21.3,9.5,22.714285714285715,24.10666666666667,-0.5999999999999979,1.6475547886517916
2023-09-16,26.3,20.4,22.7,25.3,22.599999999999998,23.983333333333334,1.3999999999999986,1.6079722362789517
2023-09-17,26.7,20.4,22.8,12.4,22.514285714285716,23.84666666666667,0.10000000000000142,1.5235469806668602
2023-09-18,26.9,19.7,22.7,1.3,22.37142857142857,23.709999999999997,-0.10000000000000142,1.4305412527649541
2023-09-19,26.5,19.0,22.4,0.6,22.185714285714287,23.583333333333332,-0.3000000000000007,1.3693903333446338
2023-09-20,22.1,19.0,20.6,39.4,22.057142857142857,23.37333333333333,-1.7999999999999972,1.3255924721795558
2023-09-21,22.4,16.2,18.9,0.0,21.62857142857143,23.14333333333333,-1.7000000000000028,1.4796745525991355
2023-09-22,23.8,12.4,18.1,0.0,21.171428571428574,22.94333333333333,-0.7999999999999972,1.7301949926652587
2023-09-23,24.9,14.8,19.8,0.0,20.75714285714286,22.793333333333333,1.6999999999999993,1.8020932911160048
2023-09-24,24.3,15.4,19.8,0.1,20.32857142857143,22.626666666666665,0.0,1.8409018279718616
2023-09-25,23.0,17.1,19.7,1.3,19.900000000000002,22.466666666666665,-0.10000000000000142,1.880633300033704
2023-09-26,21.5,18.5,19.7,14.7,19.514285714285712,22.326666666666664,0.0,1.9260345779353385
2023-09-27,23.4,19.6,20.9,2.8,19.557142857142857,22.27333333333333,1.1999999999999993,1.9431459265722382
2023-09-28,24.7,17.9,21.0,0.9,19.857142857142858,22.19333333333333,0.10000000000000142,1.9445650756232336
2023-09-29,23.7,15.9,19.1,0.0,20.0,22.089999999999996,-1.8999999999999986,2.024905276626688
2023-09-30,21.5,15.6,18.8,3.9,19.857142857142858,21.956666666666667,-0.3000000000000007,2.1065879150129057
2023-10-01,21.3,12.1,16.1,0.0,19.32857142857143,21.743333333333332,-2.6999999999999993,2.358650013261342
2023-10-02,22.1,11.9,16.4,0.0,18.857142857142858,21.526666666666664,0.29999999999999716,2.5402868875905784
2023-10-03,20.9,11.8,15.8,0.0,18.3,21.216666666666665,-0.5999999999999979,2.6540903153998188
2023-10-04,21.5,11.9,16.2,1.2,17.62857142857143,20.94333333333333,0.3999999999999986,2.7359274205605257
2023-10-05,17.1,9.3,13.1,0.0,16.5,20.519999999999996,-3.0999999999999996,2.9339158251329867
2023-10-06,19.0,9.1,13.6,0.0,15.714285714285714,20.116666666666667,0.5,3.0274700184550025
2023-10-07,20.8,8.2,14.6,0.0,15.114285714285714,19.80666666666667,1.0,3.10193858554711
2023-10-08,19.3,12.7,15.7,0.2,15.057142857142855,19.58333333333333,1.0999999999999996,3.149612273163893
2023-10-09,19.4,13.1,15.6,0.2,14.942857142857141,19.319999999999997,-0.09999999999999964,3.1410957894691705
2023-10-10,21.3,10.4,14.9,0.0,14.814285714285715,19.036666666666665,-0.6999999999999993,3.143738531434072
2023-10-11,21.2,11.1,15.2,0.0,14.671428571428573,18.753333333333334,0.29999999999999893,3.091560629590992
2023-10-12,22.1,9.5,15.0,0.0,14.942857142857145,18.46333333333333,-0.1999999999999993,3.0187327020518153
2023-10-13,20.0,12.5,16.0,0.0,15.285714285714286,18.279999999999998,1.0,2.9948691756587
2023-10-14,16.7,10.9,14.4,4.8,15.257142857142856,18.029999999999998,-1.5999999999999996,2.995300917471762
2023-10-15,19.5,10.8,14.3,0.0,15.057142857142859,17.796666666666667,-0.09999999999999964,3.0044201154108503
2023-10-16,17.1,7.8,12.0,0.0,14.542857142857144,17.44,-2.3000000000000007,3.037194712911609
2023-10-17,17.7,7.8,11.8,0.0,14.1,17.073333333333334,-0.1999999999999993,3.031778052714257
2023-10-18,19.3,6.8,12.8,0.0,13.757142857142856,16.743333333333332,1.0,2.9354766203303453
2023-10-19,18.4,13.5,15.3,8.1,13.799999999999999,16.506666666666668,2.5,2.7436363151637617
2023-10-20,13.5,6.2,10.8,0.0,13.057142857142859,16.18,-4.5,2.821762716386079
2023-10-21,15.3,4.0,9.0,0.0,12.285714285714286,15.85,-1.8000000000000007,3.061411664463094
2023-10-22,16.6,4.0,10.2,0.0,11.7,15.586666666666668,1.1999999999999993,3.1979231766380063
2023-10-23,18.0,7.8,12.7,0.7,11.8,15.35,2.5,3.1375094449645475
2023-10-24,17.8,8.2,12.5,1.4,11.9,15.106666666666666,-0.1999999999999993,3.062671060200373
2023-10-25,20.0,9.2,13.8,0.1,12.042857142857143,14.91,1.3000000000000007,2.944703017635113
2023-10-26,19.6,10.7,14.3,7.8,11.900000000000002,14.73,0.5,2.803464605288219
2023-10-27,17.6,8.9,13.3,0.5,12.257142857142856,14.476666666666665,-1.0,2.5594562102045058
2023-10-28,17.4,7.1,12.2,0.0,12.714285714285714,14.183333333333334,-1.1000000000000014,2.274458379381919
2023-10-29,18.3,6.8,12.1,0.0,12.985714285714286,13.95,-0.09999999999999964,2.105452691105445
2023-10-30,18.5,6.5,11.6,0.0,12.828571428571427,13.71,-0.5,1.9371771143636303
2023-10-31,18.4,7.5,12.3,0.0,12.799999999999999,13.583333333333334,0.7000000000000011,1.899379814087043
2023-11-01,21.9,14.4,17.0,6.5,13.257142857142858,13.603333333333333,4.699999999999999,1.9329240549745512
2023-11-02,23.0,14.5,17.8,0.0,13.757142857142856,13.669999999999998,0.8000000000000007,2.0426740418822873
2023-11-03,19.3,15.2,16.8,11.9,14.257142857142856,13.69,-1.0,2.0710400518947316
2023-11-04,20.2,13.9,16.4,2.0,14.857142857142858,13.8,-0.40000000000000213,2.1255425270935335
2023-11-05,19.8,12.6,15.8,31.0,15.385714285714286,13.873333333333333,-0.5999999999999979,2.156135325119991
2023-11-06,18.9,6.7,13.9,34.9,15.714285714285714,13.85,-1.9000000000000004,2.1517835425045684
2023-11-07,7.0,2.2,4.5,0.1,14.599999999999998,13.476666666666667,-9.4,2.717083036987547
2023-11-08,12.8,-0.4,6.2,0.0,13.057142857142855,13.163333333333332,1.7000000000000002,2.99188365684436
2023-11-09,18.0,4.2,10.4,3.6,12.0,13.013333333333332,4.2,3.0145318540116643
2023-11-10,6.9,-0.6,2.3,0.0,9.928571428571429,12.583333333333334,-8.100000000000001,3.5621654914540657
2023-11-11,4.2,-3.2,-0.1,0.0,7.571428571428571,12.080000000000002,-2.4,4.215766793262272
2023-11-12,3.4,-4.4,-0.8,0.0,5.200000000000001,11.520000000000001,-0.7000000000000001,4.758034946458948
2023-11-13,4.5,-4.9,-0.7,0.0,3.114285714285714,11.016666666666667,0.10000000000000009,5.219200846036187
2023-11-14,8.1,-2.7,2.6,0.0,2.8428571428571425,10.626666666666667,3.3,5.399420999184753
2023-11-15,10.7,-1.9,4.4,0.0,2.5857142857142854,10.373333333333335,1.8000000000000003,5.5099241707864355
2023-11-16,7.5,2.5,5.1,9.5,1.8285714285714287,10.15,0.6999999999999993,5.585371904389656
2023-11-17,3.9,-3.5,0.6,0.5,1.5857142857142856,9.743333333333334,-4.5,5.824779607098012
2023-11-18,4.0,-4.6,-1.3,0.0,1.4142857142857144,9.19,-1.9,6.062339937453351
2023-11-19,12.6,-3.4,3.8,0.2,2.0714285714285716,8.956666666666667,5.1,6.132540865845485
2023-11-20,8.8,-2.3,3.0,0.0,2.6,8.756666666666666,-0.7999999999999998,6.228171998008897
2023-11-21,11.3,-1.4,3.8,0.0,2.7714285714285714,8.543333333333333,0.7999999999999998,6.2863663828042275
2023-11-22,12.6,0.0,5.7,0.0,2.957142857142857,8.31,1.9000000000000004,6.256602030297099
2023-11-23,13.0,1.4,8.9,0.4,3.5,8.19,3.2,6.207800987745082
2023-11-24,0.4,-5.3,-2.8,0.0,3.0142857142857147,7.636666666666667,-11.7,6.426479882343169
2023-11-25,0.6,-6.8,-3.5,0.0,2.6999999999999997,7.043333333333334,-0.7000000000000002,6.609172483718426
2023-11-26,5.4,-1.7,1.6,0.0,2.385714285714286,6.653333333333333,5.1,6.572341908400697
2023-11-27,8.7,3.7,5.3,3.6,2.7142857142857144,6.423333333333334,3.6999999999999997,6.491781718839447
2023-11-28,3.2,-4.2,-0.8,0.0,2.0571428571428574,5.993333333333334,-6.1,6.529927566442761
2023-11-29,0.1,-5.8,-2.7,0.1,0.8571428571428571,5.516666666666667,-1.9000000000000001,6.6277412459290455
2023-11-30,-2.1,-7.7,-5.3,0.0,-1.1714285714285713,4.930000000000001,-2.5999999999999996,6.783710204447978
2023-12-01,0.6,-7.1,-4.1,0.0,-1.357142857142857,4.2266666666666675,1.2000000000000002,6.579903223967828
2023-12-02,6.3,-5.6,-0.1,0.2,-0.8714285714285711,3.63,3.9999999999999996,6.100771573588382
2023-12-03,3.3,-5.6,-1.6,0.0,-1.328571428571428,3.0166666666666666,-1.5,5.638481290593101
2023-12-04,6.8,-4.9,-0.5,0.0,-2.157142857142857,2.453333333333333,1.1,5.070926823626561
2023-12-05,9.5,0.8,4.1,0.0,-1.457142857142857,2.0633333333333335,4.6,4.416777053489403
2023-12-06,9.4,-0.2,4.6,11.1,-0.4142857142857142,1.7533333333333332,0.5,3.846963274685926
2023-12-07,10.5,-3.1,4.0,0.0,0.9142857142857144,1.7366666666666666,-0.5999999999999996,3.835719896764809
2023-12-08,15.6,3.6,9.1,0.0,2.8000000000000003,1.8333333333333333,5.1,3.9856928038218693
2023-12-09,15.3,7.4,10.7,0.2,4.3428571428571425,1.8433333333333333,1.5999999999999996,4.008240075862195
2023-12-10,13.9,2.1,7.7,0.1,5.671428571428571,2.023333333333333,-2.999999999999999,4.148259571346158
2023-12-11,10.2,3.4,7.8,14.3,6.857142857142857,2.2866666666666666,0.09999999999999964,4.2581146332485815
2023-12-12,7.7,1.3,4.0,0.8,6.8428571428571425,2.4466666666666663,-3.8,4.228208500823655
2023-12-13,10.0,-1.9,4.2,0.6,6.785714285714286,2.61,0.20000000000000018,4.196989890139322
2023-12-14,7.2,5.4,6.5,19.8,7.142857142857143,2.74,2.3,4.256645919354727
2023-12-15,5.3,3.1,4.5,18.9,6.485714285714286,2.743333333333333,-2.0,4.258029602052416
2023-12-16,2.9,-10.9,-4.0,0.4,4.385714285714287,2.44,-8.5,4.405920781293636
2023-12-17,-7.0,-12.8,-10.3,0.0,1.8142857142857147,2.0766666666666667,-6.300000000000001,4.975504364198827
2023-12-18,-3.6,-11.0,-7.7,0.0,-0.39999999999999974,1.8633333333333333,2.6000000000000005,5.254652016650827
2023-12-19,0.0,-8.1,-4.3,0.0,-1.5857142857142854,1.5933333333333333,3.4000000000000004,5.358778381975419
2023-12-20,-3.9,-11.4,-7.6,0.1,-3.2714285714285714,1.2399999999999998,-3.3,5.606560196892563
2023-12-21,-8.1,-14.5,-11.8,0.0,-5.885714285714285,0.7200000000000001,-4.200000000000001,6.065584089337832
2023-12-22,-8.1,-14.9,-12.0,0.0,-8.242857142857142,0.13,-0.1999999999999993,6.415237786868827
2023-12-23,-2.4,-12.2,-7.9,0.0,-8.799999999999999,-0.43000000000000005,4.1,6.356270322586492
2023-12-24,1.0,-5.4,-3.5,0.6,-7.828571428571428,-0.45333333333333337,4.4,6.366546908664898
2023-12-25,1.9,-6.2,-2.7,0.5,-7.114285714285714,-0.4266666666666667,0.7999999999999998,6.35501069389666
2023-12-26,6.0,-5.3,-0.8,0.0,-6.614285714285715,-0.5066666666666667,1.9000000000000001,6.343714420091658
2023-12-27,5.5,-6.5,-0.9,0.0,-5.6571428571428575,-0.7133333333333333,-0.09999999999999998,6.2482953997309965
2023-12-28,4.5,-3.7,-0.4,0.0,-4.028571428571428,-0.7000000000000001,0.5,6.248530861813452
2023-12-29,4.5,-3.5,-0.1,0.0,-2.328571428571428,-0.6133333333333334,0.30000000000000004,6.237856248320678
2023-12-30,1.2,-3.9,-0.8,11.4,-1.3142857142857138,-0.4633333333333335,-0.7000000000000001,6.175060146759109
2023-12-31,5.4,-2.4,1.4,2.2,-0.6142857142857139,-0.28000000000000014,2.2,6.1449390446179075
2024-01-01,6.7,-3.6,0.7,0.0,-0.1285714285714281,-0.2533333333333334,-0.7,6.1474824302218005
2024-01-02,4.0,-1.7,1.0,0.1,0.12857142857142906,-0.16666666666666677,0.30000000000000004,6.146169725841554
2024-01-03,3.1,-3.7,-0.2,0.1,0.22857142857142906,-0.15666666666666676,-1.2,6.145852727419289
2024-01-04,5.2,-5.6,-0.6,0.0,0.20000000000000048,-0.3133333333333334,-0.39999999999999997,6.093282527014783
2024-01-05,8.0,-2.0,2.6,0.6,0.5857142857142862,-0.38000000000000006,3.2,6.048448076815384
2024-01-06,3.5,-6.3,-1.9,0.4,0.4285714285714291,-0.5766666666666667,-4.5,5.99682003854654
2024-01-07,-2.7,-9.0,-5.5,0.0,-0.5571428571428566,-1.0633333333333332,-3.6,5.772675429053334
2024-01-08,-1.8,-10.0,-6.1,0.0,-1.528571428571428,-1.6233333333333335,-0.5999999999999996,5.394677027393368
2024-01-09,1.0,-3.4,-1.2,2.4,-1.842857142857142,-1.9199999999999997,4.8999999999999995,5.101007337974497
2024-01-10,3.7,-6.9,-2.8,0.0,-2.214285714285714,-2.273333333333333,-1.5999999999999999,4.7602472649001335
2024-01-11,4.8,-6.1,-1.4,0.0,-2.328571428571428,-2.453333333333333,1.4,4.614724061189385
2024-01-12,3.3,-6.4,-2.1,0.0,-2.9999999999999996,-2.663333333333333,-0.7000000000000002,4.4416122681106005
2024-01-13,3.2,-6.6,-2.9,0.0,-3.142857142857142,-2.9766666666666666,-0.7999999999999998,4.090584928524523
2024-01-14,3.4,-5.8,-2.1,2.7,-2.657142857142856,-3.1966666666666663,0.7999999999999998,3.844699291710455
2024-01-15,0.6,-8.5,-5.0,0.0,-2.4999999999999996,-3.2299999999999995,-2.9,3.85622202108006
2024-01-16,2.1,-8.6,-3.9,0.0,-2.8857142857142852,-3.0166666666666666,1.1,3.6214955315529775
2024-01-17,1.1,-5.7,-1.6,7.7,-2.714285714285714,-2.813333333333333,2.3,3.5192802294409637
2024-01-18,9.8,-0.7,2.7,1.0,-2.1285714285714286,-2.58,4.300000000000001,3.6470488778246564
2024-01-19,7.4,0.9,3.2,0.0,-1.3714285714285708,-2.22,0.5,3.667414761720231
2024-01-20,4.0,0.4,1.7,2.2,-0.7142857142857136,-1.77,-1.5000000000000002,3.256627195374973
2024-01-21,2.5,-3.0,0.6,0.1,-0.328571428571428,-1.35,-1.1,2.64728227589665
2024-01-22,-4.2,-12.4,-8.6,0.0,-0.8428571428571423,-1.3733333333333333,-9.2,2.7093622271969475
2024-01-23,-9.0,-15.0,-12.3,0.0,-2.0428571428571423,-1.6666666666666667,-3.700000000000001,3.3485285840442827
2024-01-24,-4.3,-12.0,-8.9,0.0,-3.0857142857142854,-1.8733333333333335,3.4000000000000004,3.596639555467675
2024-01-25,-0.8,-9.2,-6.0,0.0,-4.328571428571428,-2.0466666666666664,2.9000000000000004,3.6677281640080914
2024-01-26,3.1,-7.5,-3.6,0.0,-5.3,-2.1366666666666663,2.4,3.671745176844229
2024-01-27,4.1,-7.3,-2.4,0.0,-5.885714285714285,-2.203333333333333,1.2000000000000002,3.657253853252073
2024-01-28,1.5,-6.7,-3.1,0.0,-6.414285714285714,-2.3033333333333337,-0.7000000000000002,3.6387268835863504
2024-01-29,3.9,-6.5,-2.4,0.0,-5.528571428571428,-2.3566666666666665,0.7000000000000002,3.6276413286316087
2024-01-30,6.3,-5.8,-0.6,0.0,-3.857142857142857,-2.4233333333333333,1.7999999999999998,3.5742067683598284
2024-01-31,8.8,-3.8,1.6,0.0,-2.3571428571428568,-2.393333333333333,2.2,3.604971025119997
2024-02-01,5.6,-3.7,0.1,0.0,-1.4857142857142853,-2.4233333333333333,-1.5,3.5794127175138035
2024-02-02,4.9,-3.2,1.0,0.0,-0.8285714285714282,-2.3833333333333333,0.9,3.6116748749436947
2024-02-03,6.8,-3.0,1.4,1.4,-0.2857142857142852,-2.316666666666667,0.3999999999999999,3.66381027717418
2024-02-04,9.3,0.8,4.1,0.0,0.7428571428571432,-2.2666666666666666,2.6999999999999997,3.7426095757883044
2024-02-05,2.6,-0.9,1.4,7.6,1.2857142857142863,-2.1566666666666663,-2.6999999999999997,3.801785726818961
2024-02-06,3.7,-1.8,0.5,1.0,1.4428571428571433,-1.9566666666666668,-0.8999999999999999,3.7775820886887823
2024-02-07,2.9,-5.7,-1.4,0.0,1.0142857142857147,-1.8,-1.9,3.6964101877176403
2024-02-08,3.5,-5.0,-1.7,0.0,0.7571428571428575,-1.8166666666666669,-0.30000000000000004,3.6947384148304305
2024-02-09,4.3,-4.5,-1.2,0.0,0.4428571428571432,-1.7633333333333332,0.5,3.6916012163058154
2024-02-10,6.5,-5.3,-0.9,0.0,0.11428571428571468,-1.7466666666666666,0.29999999999999993,3.6944257482315295
2024-02-11,5.1,-7.1,-1.7,0.0,-0.7142857142857137,-1.7333333333333334,-0.7999999999999999,3.6938283414491053
2024-02-12,8.6,-6.2,0.1,0.0,-0.8999999999999996,-1.6333333333333333,1.8,3.7017547873606937
2024-02-13,13.0,-0.3,5.6,0.0,-0.17142857142857107,-1.3766666666666665,5.5,3.9282955269591313
2024-02-14,16.3,4.0,9.3,1.0,1.3571428571428577,-0.9,3.700000000000001,4.321398241150816
2024-02-15,8.9,-1.6,4.4,8.6,2.228571428571429,-0.6233333333333334,-4.9,4.3878895510990645
2024-02-16,6.1,-4.8,-0.1,0.0,2.385714285714286,-0.5733333333333334,-4.5,4.384921918333977
2024-02-17,8.4,-4.7,1.2,0.0,2.6857142857142864,-0.6233333333333333,1.3,4.35475826427031
2024-02-18,9.2,-2.8,4.0,8.5,3.500000000000001,-0.5966666666666668,2.8,4.381346300202658
2024-02-19,11.9,2.1,8.8,8.6,4.742857142857143,-0.36000000000000004,4.800000000000001,4.690533386330017
2024-02-20,6.7,0.3,2.8,2.0,4.342857142857143,-0.28666666666666674,-6.000000000000001,4.723144286809759
2024-02-21,2.7,0.1,1.7,15.3,3.257142857142857,0.056666666666666636,-1.0999999999999999,4.465321035941723
2024-02-22,0.9,-2.1,-0.6,5.7,2.5428571428571436,0.44666666666666666,-2.3,3.8120257383556213
2024-02-23,5.8,-2.6,0.6,0.2,2.6428571428571432,0.7633333333333333,1.2,3.3787860841283677
2024-02-24,6.0,-3.7,0.6,2.1,2.5571428571428574,0.9833333333333333,0.0,3.1288516493561684
2024-02-25,5.6,-2.2,1.7,2.1,2.228571428571429,1.1600000000000001,1.1,3.0084478756811306
2024-02-26,8.1,-3.4,1.8,0.0,1.228571428571429,1.3,0.10000000000000009,2.9338688121484235
2024-02-27,8.5,-2.8,2.2,0.0,1.1428571428571435,1.4766666666666668,0.40000000000000013,2.81702745427899
2024-02-28,7.9,1.1,3.9,0.0,1.4571428571428575,1.6866666666666668,1.6999999999999997,2.752144409469706
2024-02-29,7.5,-1.9,2.8,0.1,1.9428571428571433,1.8,-1.1,2.724600571801803
2024-03-01,-1.3,-7.9,-4.9,0.0,1.1571428571428577,1.5833333333333333,-7.7,2.9868774299609018
2024-03-02,4.4,-8.3,-2.0,3.6,0.7857142857142863,1.5133333333333332,2.9000000000000004,3.046844985852864
2024-03-03,7.6,-4.3,1.6,0.4,0.771428571428572,1.5333333333333334,3.6,3.045328059258377
2024-03-04,9.0,-5.3,2.1,0.0,0.8142857142857148,1.5566666666666669,0.5,3.046952500488075
2024-03-05,10.5,2.5,5.3,0.6,1.2571428571428578,1.5966666666666667,3.1999999999999997,3.0890779043027097
2024-03-06,8.9,-1.3,4.0,0.0,1.2714285714285718,1.6833333333333333,-1.2999999999999998,3.1196908924392592
2024-03-07,7.1,-1.3,2.6,2.1,1.2428571428571435,1.7533333333333334,-1.4,3.115781114588063
2024-03-08,5.9,-4.3,0.1,0.0,1.9571428571428577,1.8033333333333335,-2.5,3.075204880568433
2024-03-09,5.8,-5.6,-0.6,0.0,2.157142857142858,1.84,-0.7,3.03832984974685
2024-03-10,8.3,-3.9,1.7,0.0,2.171428571428572,1.9366666666666665,2.3,2.9839205098655097
2024-03-11,9.6,-1.6,3.8,0.4,2.414285714285715,2.0933333333333333,2.0999999999999996,2.9530735985006467
2024-03-12,10.0,-0.1,4.6,1.7,2.3142857142857145,2.3033333333333332,0.7999999999999998,2.897499913222962
2024-03-13,10.5,-2.4,3.6,0.0,2.2571428571428576,2.4200000000000004,-0.9999999999999996,2.8761084819597182
2024-03-14,12.9,-0.9,5.0,0.0,2.6000000000000005,2.4,1.4,2.8552432108498365
2024-03-15,12.4,-0.7,5.3,0.0,3.342857142857143,2.2666666666666666,0.2999999999999998,2.6042847099684296
2024-03-16,15.4,-0.4,7.5,0.0,4.500000000000001,2.3699999999999997,2.2,2.749313393909772
2024-03-17,10.1,3.4,7.0,0.1,5.257142857142858,2.6066666666666665,-0.5,2.8336565062482304
2024-03-18,11.4,-3.2,4.0,0.0,5.285714285714286,2.7,-3.0,2.8318386862298874
2024-03-19,10.3,2.1,5.3,0.7,5.385714285714286,2.7433333333333336,1.2999999999999998,2.8622011463730983
2024-03-20,7.7,-0.7,3.2,0.0,5.328571428571429,2.556666666666666,-2.0999999999999996,2.626480972489846
2024-03-21,9.9,-2.5,3.0,0.0,5.042857142857144,2.563333333333333,-0.20000000000000018,2.6273735847845505
2024-03-22,15.8,0.3,7.8,16.3,5.4,2.7666666666666666,4.8,2.7893063447850435
2024-03-23,16.2,7.5,10.5,1.3,5.828571428571429,3.1366666666666663,2.7,3.051227376933379
2024-03-24,19.3,5.3,11.9,0.0,6.528571428571429,3.513333333333333,1.4000000000000004,3.4043312506817593
2024-03-25,12.4,5.6,8.7,2.5,7.200000000000001,3.783333333333333,-3.200000000000001,3.4855448625008916
2024-03-26,12.1,1.9,6.1,12.4,7.314285714285715,3.9299999999999997,-2.5999999999999996,3.487430632112087
2024-03-27,14.7,1.6,7.6,0.0,7.942857142857143,4.123333333333333,1.5,3.5258340498564364
2024-03-28,12.0,6.6,8.8,3.0,8.771428571428572,4.343333333333333,1.200000000000001,3.606668472602516
2024-03-29,13.1,2.7,7.1,5.0,8.671428571428573,4.45,-1.700000000000001,3.6402680841029453
2024-03-30,14.2,0.5,6.4,1.0,8.085714285714287,4.569999999999999,-0.6999999999999993,3.6433359098118765
2024-03-31,14.4,0.1,7.2,0.0,7.414285714285714,4.973333333333333,0.7999999999999998,3.2018241926939286
2024-04-01,16.2,3.1,8.9,0.0,7.442857142857144,5.336666666666667,1.7000000000000002,2.9949939074642056
2024-04-02,21.2,2.8,11.6,0.0,8.22857142857143,5.67,2.6999999999999993,3.118703311446628
2024-04-03,16.3,9.7,12.6,0.5,8.942857142857143,6.0200000000000005,1.0,3.288789736519356
2024-04-04,18.4,9.2,12.9,0.0,9.528571428571428,6.2733333333333325,0.3000000000000007,3.516261075919073
2024-04-05,16.2,6.8,11.8,0.1,10.200000000000001,6.533333333333333,-1.0999999999999996,3.6289386054739774
2024-04-06,16.6,4.6,9.8,0.0,10.685714285714285,6.773333333333334,-2.0,3.597789870743364
2024-04-07,20.8,4.1,11.8,0.0,11.342857142857143,7.163333333333333,2.0,3.4817240411685604
2024-04-08,20.7,6.7,13.3,0.0,11.971428571428573,7.626666666666667,1.5,3.3347629118366826
2024-04-09,17.5,8.0,12.2,0.0,12.057142857142859,7.976666666666666,-1.1000000000000014,3.2409750909611184
2024-04-10,17.7,6.2,11.7,0.0,11.928571428571429,8.24,-0.5,3.210714819969683
2024-04-11,19.2,8.5,12.8,0.5,11.914285714285715,8.513333333333334,1.1000000000000014,3.2390647152975487
2024-04-12,22.5,6.6,14.1,0.0,12.242857142857144,8.863333333333333,1.299999999999999,3.2570859975448645
2024-04-13,26.4,8.6,16.1,0.0,13.142857142857142,9.233333333333333,2.0000000000000018,3.4290174860360145
2024-04-14,28.1,9.2,18.0,0.0,14.028571428571428,9.656666666666666,1.8999999999999986,3.6999238886238874
2024-04-15,17.7,10.2,14.9,19.1,14.257142857142858,9.903333333333332,-3.0999999999999996,3.7965940574127908
2024-04-16,15.7,7.3,11.6,0.8,14.171428571428573,10.056666666666667,-3.3000000000000007,3.768076737388861
2024-04-17,20.9,6.8,11.9,0.0,14.200000000000001,10.319999999999999,0.3000000000000007,3.6026235650876206
2024-04-18,23.5,8.4,14.7,0.0,14.471428571428573,10.633333333333333,2.799999999999999,3.5594782001680754
2024-04-19,21.4,7.1,14.4,0.0,14.514285714285716,11.006666666666666,-0.29999999999999893,3.3331080383634117
2024-04-20,15.2,11.9,13.1,5.7,14.085714285714287,11.343333333333332,-1.3000000000000007,2.9887932443499254
2024-04-21,20.6,12.2,15.8,0.1,13.771428571428572,11.610000000000001,2.700000000000001,3.0184890031387313
2024-04-22,23.4,13.3,16.9,0.0,14.057142857142859,11.823333333333334,1.0999999999999979,3.1601705904776756
2024-04-23,22.2,10.3,15.5,1.2,14.614285714285716,11.943333333333333,-1.3999999999999986,3.230744905386162
2024-04-24,17.4,9.5,12.8,12.1,14.742857142857144,12.08,-2.6999999999999993,3.175053624309652
2024-04-25,19.8,9.5,12.7,0.0,14.457142857142859,12.3,-0.10000000000000142,2.968338673864405
2024-04-26,23.8,8.6,15.1,0.0,14.557142857142859,12.55,2.4000000000000004,2.8731515797118097
2024-04-27,24.4,9.2,15.5,0.0,14.900000000000002,12.773333333333333,0.40000000000000036,2.83170879728904
2024-04-28,26.7,10.3,17.5,0.0,15.142857142857142,13.12,2.0,2.748592116100552
2024-04-29,23.6,13.6,18.0,0.0,15.3,13.506666666666666,0.5,2.581490258363072
2024-04-30,22.2,11.4,16.0,0.0,15.371428571428572,13.8,-2.0,2.3276449545588354
2024-05-01,22.0,12.3,16.3,0.2,15.871428571428572,14.046666666666665,0.3000000000000007,2.1777453277746037
2024-05-02,22.9,9.5,16.1,0.0,16.357142857142858,14.196666666666667,-0.1999999999999993,2.158301269011471
2024-05-03,27.8,9.7,17.4,0.0,16.685714285714287,14.356666666666666,1.2999999999999972,2.213077640680189
2024-05-04,27.1,12.0,19.1,0.0,17.200000000000003,14.563333333333334,1.7000000000000028,2.3571583320386598
2024-05-05,18.9,14.8,17.2,66.8,17.157142857142855,14.743333333333334,-1.9000000000000021,2.345014275867721
2024-05-06,14.6,12.9,13.7,6.2,16.54285714285714,14.873333333333333,-3.5,2.162523004993671
2024-05-07,15.2,11.7,13.1,1.9,16.12857142857143,14.916666666666666,-0.5999999999999996,2.111231595674698
2024-05-08,19.5,7.5,13.3,0.2,15.700000000000001,14.916666666666666,0.20000000000000107,2.111231595674698
2024-05-09,19.5,8.1,14.0,0.0,15.400000000000002,14.976666666666665,0.6999999999999993,2.056224080995256
2024-05-10,21.7,8.8,15.1,0.0,15.071428571428571,15.09,1.0999999999999996,1.9608847404979355
2024-05-11,21.6,11.5,15.8,16.2,14.600000000000003,15.19,0.7000000000000011,1.9160573744200298
2024-05-12,21.2,10.2,15.2,0.0,14.314285714285715,15.226666666666667,-0.6000000000000014,1.9049723200693223
2024-05-13,22.4,10.2,16.0,0.0,14.642857142857142,15.223333333333333,0.8000000000000007,1.9034783647464666
